stationID,stationName,stationModel,Address,City,State,postalCode,sgName,sgname,Lat,Long,Charger type,Charger type (legend)
1:13022701,NYC FLEET / DOT_VERNONYRD-1,CT4020-HD-GW,4200 Vernon Blvd,LIC,New York,11101,"DOT, DOT_VERNONYRD-1, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.75464,-73.94913,Level 2,Level 2
1:13023031,NYC FLEET / DPR_ROYWILKINS2,CT4020-HD-GW,177-01 Baisley Blvd,Jamaica,New York,11434,"DPR, DPR_ROYWILKINS2, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.687473,-73.76973,Level 2,Level 2
1:13040671,NYC FLEET / DPR_RIHORT#1,CPF50-L23,111 Sunken Garden Loop,New York,New York,10035,"DPR, DPR_RIHORT_GW, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, Fleet - CPF Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, 00001_CPF50 Fleet NY, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.786507,-73.9297,Level 2,Level 2
1:13040681,NYC FLEET / DPR_RIHORT#2,CPF50-L23,111 Sunken Garden Loop,New York,New York,10035,"DPR, DPR_RIHORT_GW, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, Fleet - CPF Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, 00001_CPF50 Fleet NY, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.78662,-73.92977,Level 2,Level 2
1:13040691,NYC FLEET / DPR_RIHORT#3,CPF50-L23,111 Sunken Garden Loop,New York,New York,10035,"DPR, DPR_RIHORT_GW, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, Fleet - CPF Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, In Use, 00001_CPF50 Fleet NY, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.786533,-73.929726,Level 2,Level 2
1:13040771,NYC FLEET / DPR_RIOPS#1,CPF50,111 Sunken Garden Loop,New York,New York,10035,"DPR, DPR_RIOPS_GW, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, Fleet - CPF Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, In Use, 00001_CPF50 Fleet NY, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.78647,-73.93006,Level 2,Level 2
1:13040821,NYC FLEET / DPR_RICWTURF#1,CPF50-L23,111 Sunken Garden Loop,New York,New York,10035,"DPR, DPR_RIOPS_GW, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, ConEd Zips, New York State Stations, Fleet - CPF Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, In Use, 00001_CPF50 Fleet NY, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.78703,-73.930084,Level 2,Level 2
1:13041231,NYC FLEET / DPR_DRYHARBOR#1,CT4020-HD-GW,80-11 Myrtle Avenue,Glendale,New York,11385,"DPR, DPR_DRYHARBOR#1, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.702248,-73.8682,Level 2,Level 2
1:13041271,NYC FLEET / DPR_DRYHARBOR#2,CT4020-HD-GW,80-11 myrtle avenue,Glendale,New York,11385,"DPR, DPR_DRYHARBOR#2, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.702293,-73.86818,Level 2,Level 2
1:13051851,NYC FLEET / DSNY_Q06-1,CT4020-HD-GW,2720 53rd Ave,Woodside,New York,11377,"DSNY, DSNY_Q06-1, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.733597,-73.908005,Level 2,Level 2
1:13052641,NYC FLEET / DSNY_BX04-1,CT4020-HD-GW,525 Johnson Ave,East Williamsburg,New York,11237,"DSNY, DSNY_BX04-1, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.709274,-73.92608,Level 2,Level 2
1:13054671,NYC FLEET / DSNY_BK03-1,CT4020-HD-GW,525 Johnson Ave,New York,New York,11237,"DSNY, DSNY_BK03-1, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.709332068970426,-73.92648483254088,Level 2,Level 2
1:13075271,NYC FLEET / DSNY_MN09-1,CT4020-HD-GW,125 E 149th St,West Bronx,New York,10451,"DSNY, DSNY_MN09-1, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.819317,-73.928795,Level 2,Level 2
1:13080801,NYC FLEET / DSNY_BK06-2,CT4020-HD-GW,127 2nd Ave,Gowanus,New York,11215,"DSNY, DSNY_BK06-2, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.670868,-73.99453,Level 2,Level 2
1:13089321,NYC FLEET / NYPD_102PCT-GW,CPGW,87-34 118th St,Queens,New York,11418,"NYPD, NYPD_102PCT-GW, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, Public_USA-June-15-2015, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, VIS TO None, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,,,Gateway (Not a Charger),
1:13092151,NYC FLEET / DSNY_BX05-2,CT4020-HD-GW,1310 Cromwell Ave,Mount Eden,New York,10452,"DSNY, DSNY_BX05-2, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.839176,-73.9205,Level 2,Level 2
1:13097471,NYC FLEET / NYPD_112PCT-GW,CPGW,68-40 Austin St,Forest Hills,New York,11375,"NYPD, NYPD_112PCT-GW, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, Public_USA-June-15-2015, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, VIS TO None, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,,,Gateway (Not a Charger),
1:13100411,NYC FLEET / DPR_RUFUSKING#1,CPF50-L18,150-03 Jamaica Ave,Jamaica,New York,11432,"DPR, DPR_RUFUSKING_GW, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, Fleet - CPF Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.703358,-73.80325,Level 2,Level 2
1:13108741,NYC FLEET / DSNY_MN08-1,CT4020-HD-GW,4036 9th Ave,New York,New York,10034,"DSNY, DSNY_MN08-1, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.86931,-73.91326,Level 2,Level 2
1:13110151,NYC FLEET / DSNY_RBS-2,CT4020-HD-GW,1000 W. Service RD,Staten Island,New York,10314,"DSNY, DSNY_BX08-1, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.56813950449021,-74.19384840978698,Level 2,Level 2
1:13120321,NYC FLEET / DEP_LFRK_74+75,CT4020-HD2-GW-LTE,9605 Horace Harding Expy,Queens,New York,11368,"DEP, DEP_LFRK_74+75, Dept of Environmental Protection, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.73540949393704,-73.86352706365014,Level 2,Level 2
1:13122791,NYC FLEET / DSNY_BK12-S1,CT4010-HD-GW,5602 19th Ave,Mapleton,New York,11204,"DSNY, EV ARC 617, Solar Stations, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.6232032,-73.9830948,Level 2,Level 2 - Solar
1:13123251,NYC FLEET / DOC_HAZEN16,CT4020-HD-GW,29 Hazen St,New York,New York,11370,"DOC, DOC_HAZEN16, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.79685,-73.8886,Level 2,Level 2
1:13123381,NYC FLEET / DSNY_BK12-S2,CT4010-HD-GW,5602 19th Ave,Mapleton,New York,11204,"DSNY, EV ARC 618, Solar Stations, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.62310731651836,-73.98292102083205,Level 2,Level 2 - Solar
1:13131711,NYC FLEET / DCAS_QBH_1_L3,CPE250C-500-CCS1-CHD,Union Tpke/Queens Blvd,Jamaica,New York,11415,"DCAS Managed, DCAS_QBH_L3_1, DC Fast Chargers, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.714226,-73.82843,Level 3,Level 3
1:13131721,NYC FLEET / DCAS_QBH_2_L3,CPE250C-500-CCS1-CHD,Union Tpke/Queens Blvd,Jamaica,New York,11415,"DCAS Managed, DCAS_QBH_L3_2, DC Fast Chargers, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.71425,-73.82845,Level 3,Level 3
1:13131731,NYC FLEET / DCAS_QBH_3_L3,CPE250C-500-CCS1-CHD,120-55 Queens Blvd,Kew Gardens,New York,11424,"DCAS Managed, DCAS_QBH_L3_3, DC Fast Chargers, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, ChargePoint Assure Validated, DC Stations, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, No OOS, NYC Boros All Drivers, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.714283,-73.828514,Level 3,Level 3
